episode,step,pos,vel,action
40,143,-0.5463672213631499,-0.00044929475044672813,0
40,144,-0.5476458855255065,-0.0012786641623566942,1
40,145,-0.5487443527603221,-0.001098467234815538,1
40,146,-0.5496544069854689,-0.000910054225146817,1
40,147,-0.5503692429163728,-0.0007148359309039273,1
40,148,-0.5508835161070548,-0.000514273190682029,0
40,149,-0.5521933821809556,-0.001309866073900794,2
40,150,-0.55228905163849,-9.566945753440169e-05,1
40,151,-0.5521698096060091,0.00011924203248080486,2
40,152,-0.5508365471019057,0.0013332625041034578,0
40,153,-0.5502992285711301,0.0005373185307755038,2
40,154,-0.5485618707196012,0.0017373578515289944,1
40,155,-0.5466374646095307,0.0019244061100705454,0
40,156,-0.5455404058696771,0.001097058739853502,2
40,157,-0.5432789037161029,0.0022615021535742053,2
40,158,-0.5398698863371272,0.0034090173789757382,0
40,159,-0.5373388840841484,0.0025310022529787617,0
40,160,-0.5357048601975811,0.0016340238865672557,0
40,161,-0.5349800606353453,0.0007247995622357879,1
40,162,-0.534169918019783,0.0008101426155623259,0
40,163,-0.5342805051251867,-0.00011058710540363763,2
40,164,-0.5333109929696911,0.0009695121554955686,1
40,165,-0.5322686494898895,0.0010423434798016234,1
40,166,-0.5311612892871196,0.0011073602027698783,0
40,167,-0.5309972150973223,0.00016407418979722628,2
40,168,-0.5297776571670568,0.0012195579302655515,1
40,169,-0.5285117602788653,0.00126589688819161,0
40,170,-0.5282090173396561,0.00030274293920921804,1
40,171,-0.5278716986897366,0.0003373186499195042,1
40,172,-0.527502333994287,0.0003693646954495783,2
40,173,-0.52610369328003,0.0013986407142570025,0
40,174,-0.5256862658599801,0.00041742742004987027,0
40,175,-0.5262531823653028,-0.0005669165053227209,2
40,176,-0.5258001910302769,0.0004529913350260115,2
40,177,-0.5243306891995321,0.0014695018307447488,1
40,178,-0.522855698021189,0.0014749911783430505,2
40,179,-0.5203862799200584,0.0024694181011306105,2
40,180,-0.5169409551635409,0.0034453247565174663,1
40,181,-0.5135455607402687,0.0033953944232721417,1
40,182,-0.5102255539983941,0.0033200067418746437,0
40,183,-0.5080058195139712,0.002219734484422969,0
40,184,-0.5069029895529955,0.001102829960975704,1
40,185,-0.5059253256371219,0.0009776639158735826,0
40,186,-0.5060801505011214,-0.00015482486399950477,0
40,187,-0.507366304576021,-0.0012861540748996744,2
40,188,-0.5077741540714189,-0.00040784949539779413,0
40,189,-0.5093006436520134,-0.0015264895805945007,1
40,190,-0.5109343363407922,-0.0016336926887787697,0
40,191,-0.5136629894743775,-0.0027286531335852615,0
40,192,-0.5174661499697155,-0.0038031604953380205,2
40,193,-0.5203153025625835,-0.0028491525928680404,2
40,194,-0.5221890808049741,-0.0018737782423904966,1
40,195,-0.5240734317267988,-0.001884350921824699,1
40,196,-0.5259542227288628,-0.0018807910020640166,0
40,197,-0.528817348024466,-0.002863125295603129,0
40,198,-0.532641335625703,-0.0038239876012370858,1
40,199,-0.5363975123445781,-0.0037561767188750306,1
41,0,-0.4133424831611854,0.0,0
41,1,-0.4151544089687706,-0.0018119258075851904,2
41,2,-0.4167653958525758,-0.0016109868838052183,0
41,3,-0.4201639859142098,-0.0033985900616339613,0
41,4,-0.4253259471837805,-0.005161961269570665,2
41,5,-0.4302143238824191,-0.004888376698638605,2
41,6,-0.43479395815133903,-0.004579634268919928,1
41,7,-0.4400317776278682,-0.005237819476529197,1
41,8,-0.4458898048546996,-0.00585802722683138,0
41,9,-0.4533253845150302,-0.007435579660330604,0
41,10,-0.46228411913645095,-0.008958734621420791,2
41,11,-0.4707001248088208,-0.008416005672369817,2
41,12,-0.47851120718147794,-0.00781108237265714,0
41,13,-0.4876594161074912,-0.009148208926013243,0
41,14,-0.49807664830109255,-0.010417232193601335,0
41,15,-0.509685109477742,-0.011608461176649508,1
41,16,-0.5213978928505195,-0.011712783372777442,1
41,17,-0.5331271827239713,-0.011729289873451794,1
41,18,-0.544785019275837,-0.01165783655186571,2
41,19,-0.5552840659614254,-0.01049904668558846,0
41,20,-0.5665458306778961,-0.011261764716470656,2
41,21,-0.5764863828957572,-0.009940552217861056,2
41,22,-0.5850319401989607,-0.008545557303203551,1
41,23,-0.5931193526633731,-0.008087412464412469,2
41,24,-0.5996891325943744,-0.006569779931001229,2
41,25,-0.6046931780664728,-0.005004045472098401,0
41,26,-0.6100949974296256,-0.00540181936315275,1
41,27,-0.6148553508683706,-0.004760353438745064,2
41,28,-0.6179397975949373,-0.0030844467265667692,0
41,29,-0.6213260950331226,-0.0033862974381852684,0
41,30,-0.6249898928102948,-0.0036637977771721312,2
41,31,-0.6269049291457822,-0.0019150363354873458,2
41,32,-0.6270575130243646,-0.00015258387858246782,2
41,33,-0.6254465546668756,0.0016109583574889879,1
41,34,-0.6230835678308964,0.0023629868359792187,1
41,35,-0.6199854728351207,0.0030980949957756703,1
41,36,-0.6161745096209372,0.0038109632141834545,2
41,37,-0.6106781197771055,0.005496389843831766,1
41,38,-0.60453603799126,0.0061420817858455455,1
41,39,-0.597792874008322,0.006743163982937956,0
41,40,-0.5914978376553733,0.0062950363529486976,0
41,41,-0.5856970726691344,0.005800764986238915,0
41,42,-0.58043325974672,0.005263812922414445,2
41,43,-0.5737452505176402,0.0066880092290797,0
41,44,-0.5676825597672519,0.0060626907503883685,1
41,45,-0.5612902035979683,0.006392356169283625,2
41,46,-0.5536157637272289,0.007674439870739485,2
41,47,-0.5447165005884854,0.008899263138743422,1
41,48,-0.5356589604393361,0.009057540149149255,1
41,49,-0.5265109886365553,0.009147971802780836,1
41,50,-0.5173411755138438,0.009169813122711432,2
41,51,-0.5072182916352005,0.010122883878643308,1
41,52,-0.4972182119460746,0.010000079689125937,1
41,53,-0.487415780008746,0.009802431937328574,0
41,54,-0.47888418792723747,0.008531592081508573,2
41,55,-0.4696869503842391,0.009197237542998397,0
41,56,-0.461892291028077,0.007794659356162056,1
41,57,-0.4545577915409096,0.007334499487167397,0
41,58,-0.44873740505188314,0.005820386489026417,0
41,59,-0.4444737709061707,0.004263634145712455,1
41,60,-0.44079801691519244,0.003675753990978223,1
41,61,-0.4377369018980997,0.0030611150170927397,1
41,62,-0.4353126533142502,0.0024242485838495195,2
41,63,-0.4325428361714861,0.002769817142764099,0
41,64,-0.4314474768895037,0.0010953592819824074,0
41,65,-0.43203448239684655,-0.0005870055073428804,2
41,66,-0.4322996162635563,-0.0002651338667097173,2
41,67,-0.43224096432321935,5.8651940336922645e-05,2
41,68,-0.43185895005759484,0.0003820142656245257,0
41,69,-0.43315633119258434,-0.001297381134989529,0
41,70,-0.4361237384437543,-0.002967407251169973,1
41,71,-0.4397397041875318,-0.003615965743777483,1
41,72,-0.4439779995147111,-0.004238295327179349,0
41,73,-0.44980778836454965,-0.005829788849838554,1
41,74,-0.45618650043138376,-0.006378712066834079,0
41,75,-0.4640673651728954,-0.007880864741511591,0
41,76,-0.4733923457651348,-0.009324980592239396,2
41,77,-0.4820924524556847,-0.00870010669054992,1
41,78,-0.49110305275015415,-0.009010600294469432,1
41,79,-0.5003569851104315,-0.009253932360277327,2
41,80,-0.5087850896925393,-0.008428104582107878,2
41,81,-0.5163242603511237,-0.0075391706585843325,2
41,82,-0.5229179855433992,-0.006593725192275482,0
41,83,-0.5305168166575367,-0.007598831114137526,0
41,84,-0.5390637661884409,-0.008546949530904187,0
41,85,-0.5484947698958037,-0.009431003707362877,0
41,86,-0.5587392271940171,-0.010244457298213458,2
41,87,-0.5677206190079435,-0.008981391813926301,2
41,88,-0.575372062453453,-0.007651443445509469,0
41,89,-0.5836367656056742,-0.008264703152221225,1
41,90,-0.5914536145055197,-0.007816848899845488,1
41,91,-0.598765059592917,-0.007311445087397374,1
41,92,-0.605517523149501,-0.006752463556583972,2
41,93,-0.6106617619196242,-0.005144238770123206,0
41,94,-0.6161604272698946,-0.0054986653502703976,2
41,95,-0.619973767561605,-0.0038133402917104077,2
41,96,-0.6220743237802022,-0.0021005562185971265,2
41,97,-0.6224470099036354,-0.0003726861234332249,1
41,98,-0.6220891523327511,0.0003578575708843287,0
41,99,-0.6220033182712967,8.583406145435139e-05,0
41,100,-0.6221901236017572,-0.00018680533046043914,0
41,101,-0.6226482280074188,-0.00045810440566160823,0
41,102,-0.6233743455870947,-0.0007261175796758387,1
41,103,-0.6233632708637942,1.1074723300494283e-05,1
41,104,-0.6226150832050874,0.0007481876587067855,0
41,105,-0.6221351464158283,0.00047993678925905355,1
41,106,-0.6209269031359386,0.0012082432798898065,0
41,107,-0.6199990268977116,0.0009278762382270409,0
41,108,-0.6193581850065545,0.0006408418911570626,1
41,109,-0.6180089854953511,0.0013491995112033547,1
41,110,-0.6159611384460456,0.0020478470493055026,2
41,111,-0.612229403870038,0.003731734576007656,1
41,112,-0.6078407445059972,0.004388659364040787,0
41,113,-0.6038269746377246,0.004013769868272605,0
41,114,-0.6002172859048239,0.0036096887329006653,2
41,115,-0.5950380050307537,0.005179280874070304,0
41,116,-0.5903270222160242,0.004710982814729484,1
41,117,-0.5851189134393958,0.005208108776628359,2
41,118,-0.5784520185870521,0.006666894852343714,0
41,119,-0.5723755786755677,0.006076439911484422,0
41,120,-0.566934616890985,0.005440961784582697,2
41,121,-0.5601695510988853,0.0067650657920997,1
41,122,-0.5531307544031083,0.007038796695776983,2
41,123,-0.5448707575070837,0.008259996896024663,0
41,124,-0.5374513290117118,0.007419428495371953,2
41,125,-0.5289280362680341,0.008523292743677637,2
41,126,-0.5193647757720715,0.009563260495962518,2
41,127,-0.5088332694209164,0.010531506351155025,0
41,128,-0.4994124681538899,0.00942080126702655,0
41,129,-0.4911729050645861,0.008239563089303792,1
41,130,-0.4831761526308924,0.007996752433693678,1
41,131,-0.47548182735202066,0.007694325278871761,1
41,132,-0.4681471272140143,0.007334700138006384,2
41,133,-0.4602263988824512,0.00792072833156307,2
41,134,-0.4517781053408423,0.008448293541608915,1
41,135,-0.44386430874706656,0.00791379659377573,2
41,136,-0.435542834112782,0.008321474634284544,2
41,137,-0.42687412460644153,0.008668709506340471,1
41,138,-0.4189207123754787,0.007953412230962825,1
41,139,-0.41173954523928497,0.007181167136193726,0
41,140,-0.40638166483407356,0.005357880405211404,0
41,141,-0.40288490581816816,0.003496759015905383,1
41,142,-0.40027384117544096,0.0026110646427272063,0
41,143,-0.3995667563833349,0.0007070847921060923,0
41,144,-0.40076859371128765,-0.0012018373279527868,2
41,145,-0.40187095032669173,-0.0011023566154040785,0
41,146,-0.4048661086360611,-0.002995158309369365,0
41,147,-0.4097330504875811,-0.00486694185151996,1
41,148,-0.4154374733656989,-0.005704422878117837,1
41,149,-0.42193894541172094,-0.006501472046022015,2
41,150,-0.4281911014884405,-0.006252156076719537,0
41,151,-0.43614908488605353,-0.00795798339761305,2
41,152,-0.44375544318434734,-0.0076063582982938156,1
41,153,-0.45195491665429643,-0.008199473469949085,1
41,154,-0.4606875915741992,-0.008732674919902764,1
41,155,-0.46988930421066677,-0.009201712636467593,2
41,156,-0.47849209711262186,-0.00860279290195507,0
41,157,-0.4884321585837514,-0.009940061471129542,1
41,158,-0.4986354806895321,-0.01020332210578073,0
41,159,-0.5100258525480604,-0.011390371858528361,0
41,160,-0.5225179932016064,-0.01249214065354593,2
41,161,-0.5340182397089249,-0.011500246507318549,1
41,162,-0.5454403529606969,-0.011422113251772,2
41,163,-0.5556987715778458,-0.010258418617148827,1
41,164,-0.5657168121593175,-0.010018040581471698,2
41,165,-0.5744198073329373,-0.008702995173619828,2
41,166,-0.5817431197215506,-0.00732331238861326,1
41,167,-0.5886325576062449,-0.0068894378846943195,1
41,168,-0.59503733059282,-0.006404772986575153,2
41,169,-0.5999104065812968,-0.004873075988476795,0
41,170,-0.6052161317310892,-0.005305725149792448,2
41,171,-0.6089158248604647,-0.0036996931293754726,1
41,172,-0.6119826037768491,-0.0030667789163844115,0
41,173,-0.6153942440389004,-0.0034116402620513334,2
41,174,-0.6171260872937196,-0.001731843254819207,0
41,175,-0.6191656433644932,-0.002039556070773607,2
41,176,-0.6194982268159671,-0.00033258345147395827,0
41,177,-0.6201214454396659,-0.0006232186236987318,0
41,178,-0.6210308184478438,-0.0009093730081779733,0
41,179,-0.6222198121547934,-0.0011889937069495728,2
41,180,-0.6216798919444745,0.0005399202103189334,2
41,181,-0.6194149322298943,0.0022649597145802153,0
41,182,-0.6174412067432052,0.001973725486689073,0
41,183,-0.6157729234081717,0.0016682833350335395,2
41,184,-0.6124221104241171,0.0033508129840545678,2
41,185,-0.6074129782526763,0.005009132171440798,0
41,186,-0.6027818424259692,0.004631135826707058,2
41,187,-0.5965624031985114,0.006219439227457789,2
41,188,-0.5888000962099778,0.007762306988533618,2
41,189,-0.5795518916841015,0.00924820452587627,1
41,190,-0.5698860067349754,0.009665884949126171,2
41,191,-0.5588740821481298,0.011011924586845556,0
41,192,-0.5485980863014402,0.010275995846689551,2
41,193,-0.5371347713417627,0.011463314959677609,0
41,194,-0.5265699643129259,0.01056480702883677,1
41,195,-0.5159828736638106,0.010587090649115297,0
41,196,-0.5064528973097895,0.009529976354021065,1
41,197,-0.4970514583440786,0.0094014389657109,1
41,198,-0.48784891384276874,0.009202544501309884,1
41,199,-0.47891397958536785,0.008934934257400896,0
42,0,0.05573615266907672,0.0,1
42,1,0.053271019654716686,-0.0024651330143600357,0
42,2,0.047337744017267314,-0.005933275637449376,1
42,3,0.03892963573729738,-0.00840810827996993,1
42,4,0.028038557648027002,-0.010891078089270378,2
42,5,0.01565631865324426,-0.012382238994782743,0
42,6,-0.000223163244929752,-0.01587948189817401,1
42,7,-0.018602644582833155,-0.018379481337903403,1
42,8,-0.03947823377423974,-0.02087558919140659,1
42,9,-0.06283630997781468,-0.023358076203574937,1
42,10,-0.08865009804443502,-0.02581378806662033,1
42,11,-0.11687599404683069,-0.028225896002395674,1
42,12,-0.14744978303406686,-0.03057378898723616,0
42,13,-0.181282943238253,-0.03383316020418615,2
42,14,-0.216255412221303,-0.03497246898305001,2
42,15,-0.252219955827529,-0.035964543606225974,2
42,16,-0.289002332063944,-0.036782376236415025,0
42,17,-0.3284024865379706,-0.03940015447402663,0
42,18,-0.37018436659261234,-0.04178188005464173,0
42,19,-0.41407666174227314,-0.043892295149660795,2
42,20,-0.45777567287758786,-0.043699011135314735,2
42,21,-0.5009651551398392,-0.04318948226225138,2
42,22,-0.5433242591444487,-0.04235910400460955,2
42,23,-0.5845355083520077,-0.04121124920755903,2
42,24,-0.6242922734128055,-0.039756765060797776,2
42,25,-0.6623052706312106,-0.03801299721840517,1
42,26,-0.6993077325080962,-0.03700246187688564,2
42,27,-0.7340525636304538,-0.03474483112235761,0
42,28,-0.7683217841745444,-0.034269220544090706,0
42,29,-0.801916078513853,-0.033594294339308654,1
42,30,-0.8336572122704259,-0.03174113375657285,0
42,31,-0.8643940341898734,-0.030736821919447516,2
42,32,-0.8919974705355562,-0.027603436345682814,0
42,33,-0.9183670262752051,-0.026369555739648845,1
42,34,-0.9424209889463993,-0.024053962671194168,1
42,35,-0.9640974420191479,-0.021676453072748635,2
42,36,-0.9823511818762122,-0.018253739857064237,1
42,37,-0.9981520795562715,-0.015800897680059284,0
42,38,-1.012479989855981,-0.014327910299709645,2
42,39,-1.023321447629362,-0.010841457773380896,0
42,40,-1.0326693159298284,-0.00934786830046631,0
42,41,-1.0405195583876492,-0.007850242457820867,2
42,42,-1.0448703025290547,-0.004350744141405383,2
42,43,-1.045721107601184,-0.0008508050721294344,1
42,44,-1.0440719371969875,0.0016491704041966425,1
42,45,-1.039922876698443,0.004149060498544597,2
42,46,-1.0322744115362703,0.007648465162172598,1
42,47,-1.02212845133176,0.010145960204510399,2
42,48,-1.0084895579677788,0.013638893363980963,0
42,49,-0.9933675016440436,0.015122056323735242,1
42,50,-0.9757779733714043,0.017589528272639335,2
42,51,-0.9547456094160487,0.021032363955355564,0
42,52,-0.9323087884347492,0.022436820981299555,0
42,53,-0.908518996802458,0.023789791632291238,1
42,54,-0.8824424595180996,0.02607653728435831,2
42,55,-0.8531651285089782,0.02927733100912141,1
42,56,-0.8217995188547225,0.031365609654255666,2
42,57,-0.7874840086837414,0.03431551017098117,0
42,58,-0.7523897043767823,0.035094304306959055,0
42,59,-0.7167110612525263,0.03567864312425604,2
42,60,-0.6786637453233925,0.038047315929133844,0
42,61,-0.6404949368768811,0.03816880844651143,1
42,62,-0.6014672672577086,0.03902766961917244,0
42,63,-0.5628608812286259,0.03860638602908274,2
42,64,-0.5229607098193984,0.03990017140922754,1
42,65,-0.4830653239005901,0.03989538591880825,2
42,66,-0.44247319023095183,0.040592133669638285,0
42,67,-0.40348350965238583,0.03898968057856599,2
42,68,-0.36437532368208186,0.039108185970303945,0
42,69,-0.32741641656601445,0.03695890711606744,0
42,70,-0.2928453923083444,0.03457102425767006,0
42,71,-0.26087006476696123,0.03197532754138316,2
42,72,-0.22966742578157456,0.031202638985386652,2
42,73,-0.19939448859266487,0.030272937188909686,0
42,74,-0.17218745126626084,0.027207037326404043,2
42,75,-0.14615421930672848,0.02603323195953237,2
42,76,-0.12138450086837348,0.024769718438354998,2
42,77,-0.09795084638776756,0.02343365448060591,2
42,78,-0.07591002971952404,0.022040816668243524,2
42,79,-0.05530466648830203,0.02060536323122201,0
42,80,-0.038164972799080404,0.01713969368922163,0
42,81,-0.02450891064496339,0.013656062154117013,0
42,82,-0.014346093809368346,0.010162816835595044,0
42,83,-0.007680961964060862,0.006665131845307483,2
42,84,-0.0025151664298831856,0.005165795534177677,2
42,85,0.0011507002721562434,0.003665866702039429,0
42,86,0.001316581870430938,0.00016588159827469464,2
42,87,-1.7517030706726538e-05,-0.0013340989011376646,0
42,88,-0.00485161592839237,-0.004834098897685643,0
42,89,-0.01318545002626018,-0.00833383409786781,1
42,90,-0.02401732849810662,-0.01083187847184644,2
42,91,-0.03634272041615373,-0.012325391918047109,1
42,92,-0.051153268122614934,-0.014810547706461199,1
42,93,-0.06843443616495945,-0.017281168042344523,0
42,94,-0.08916310219689574,-0.02072866603193629,1
42,95,-0.11230286207613185,-0.023139759879236107,0
42,96,-0.13880207471937248,-0.026499212643240618,1
42,97,-0.16758765846375145,-0.028785583744378982,2
42,98,-0.19756387864029462,-0.029976220176543153,0
42,99,-0.23061369919072094,-0.033049820550426316,2
42,100,-0.264588701694836,-0.03397500250411504,1
42,101,-0.3003166168624497,-0.035727915167613714,0
42,102,-0.33859669614117366,-0.03828007927872396,2
42,103,-0.3771941469253667,-0.03859745078419303,2
42,104,-0.4158546679485529,-0.03866052102318622,2
42,105,-0.4543092718402868,-0.038454603891733864,1
42,106,-0.49327981264705645,-0.03897054080676963,0
42,107,-0.5334774322637601,-0.04019761961670364,2
42,108,-0.5726009728004121,-0.039123540536651985,1
42,109,-0.611358319157738,-0.03875734635732581,0
42,110,-0.6504650465142809,-0.039106727356542935,1
42,111,-0.6886430826230729,-0.03817803610879198,2
42,112,-0.7246332471982138,-0.03599016457514084,1
42,113,-0.7592054090009541,-0.03457216180274038,1
42,114,-0.7921540237721038,-0.03294861477114963,2
42,115,-0.8222994087476766,-0.030145384975572852,0
42,116,-0.8514925490577209,-0.029193140310044274,1
42,117,-0.8786043335757167,-0.027111784517995823,1
42,118,-0.9035291255771688,-0.02492479200145219,2
42,119,-0.9251825520289138,-0.0216534264517449,0
42,120,-0.9455016028804828,-0.02031905085156902,2
42,121,-0.9624361023079293,-0.016934499427446507,1
42,122,-0.9769509928150214,-0.014514890507092051,2
42,123,-0.9880211921856589,-0.011070199370637482,1
42,124,-0.9966306839132589,-0.008609491727600031,1
42,125,-1.0027688868570883,-0.006138202943829303,1
42,126,-1.006429263390218,-0.003660376533129766,2
42,127,-1.006608314726558,-0.00017905133633995844,1
42,128,-1.0043058773918814,0.0023024373346766536,1
42,129,-0.9995241080928289,0.004781769299052489,2
42,130,-0.9912678637584522,0.008256244334376706,0
42,131,-0.9815467284007081,0.0097211353577441,2
42,132,-0.968373924350928,0.013172804049780192,2
42,133,-0.9517706932880766,0.01660323106285131,1
42,134,-0.9327692101675971,0.01900148312047958,2
42,135,-0.9104135918773775,0.02235561829021961,2
42,136,-0.8847655223266448,0.025648069550732577,1
42,137,-0.8569084473677389,0.027857074958905974,2
42,138,-0.8259477908350946,0.030960656532644272,2
42,139,-0.7920179144600241,0.03392987637507046,0
42,140,-0.7572855154913485,0.03473239896867567,1
42,141,-0.7209405459582912,0.03634496953305738,0
42,142,-0.6842004694400778,0.03674007651821333,0
42,143,-0.6473019441205936,0.03689852531948428,1
42,144,-0.6094967947222141,0.03780514939837952,0
42,145,-0.5720545167475224,0.03744227797469172,2
42,146,-0.5332500992985058,0.03880441744901667,1
42,147,-0.4943733070350858,0.03887679226341994,0
42,148,-0.45671542506802965,0.037657881967056155,1
42,149,-0.4195558090575051,0.03715961601052451,2
42,150,-0.3821639064624659,0.03739190259503923,0
42,151,-0.34680122174871403,0.03536268471375185,0
42,152,-0.31370321726842315,0.0330980044802909,0
42,153,-0.28307744167263243,0.030625775595790737,0
42,154,-0.25510306530316085,0.02797437636947156,2
42,155,-0.22793160941706445,0.027171455886096412,0
42,156,-0.2036981059413404,0.024233503475724033,1
42,157,-0.18151215403591914,0.022185951905421282,1
42,158,-0.1614646208938264,0.02004753314209273,1
42,159,-0.14362948118388424,0.017835139709942164,0
42,160,-0.1290658290359658,0.014563652147918438,1
42,161,-0.11681710416116134,0.012248724874804474,0
42,162,-0.10791642394416802,0.008900680216993315,2
42,163,-0.10038586711114582,0.007530556833022196,0
42,164,-0.0962427946644282,0.004143072446717614,1
42,165,-0.09449623902295495,0.0017465556414732425,1
42,166,-0.09514989704405878,-0.0006536580211038289,2
42,167,-0.09720239286920428,-0.0020524958251454963,2
42,168,-0.10064934634892178,-0.003446953479717505,1
42,169,-0.10648319730840512,-0.005833850959483347,2
42,170,-0.11369056930354782,-0.0072073719951426946,1
42,171,-0.12325393310728536,-0.009563363803737533,1
42,172,-0.13514833055151393,-0.011894397444228579,2
42,173,-0.14834004542352314,-0.013191714872009208,0
42,174,-0.16478826528902435,-0.0164482198655012,1
42,175,-0.1834371608404188,-0.018648895551394453,0
42,176,-0.2052169605737375,-0.0217797997333187,2
42,177,-0.2280377546624549,-0.022820794088717386,1
42,178,-0.2527959981424194,-0.024758243479964463,2
42,179,-0.2783691056566418,-0.025573107514222447,0
42,180,-0.30661995848361323,-0.02825085282697141,0
42,181,-0.3373856403956192,-0.03076568191200594,2
42,182,-0.368476404647759,-0.031090764252139788,1
42,183,-0.40068904616141043,-0.03221264151365146,2
42,184,-0.4328027634945548,-0.03211371733314439,1
42,185,-0.4655890613123265,-0.03278629781777172,2
42,186,-0.4978082391973395,-0.03221917788501297,1
42,187,-0.5302206531736319,-0.032412413976292305,2
42,188,-0.5615834063346448,-0.0313627531610129,0
42,189,-0.5936618909262231,-0.03207848459157839,2
42,190,-0.6242187628119669,-0.030556871885743738,0
42,191,-0.6550323932384825,-0.03081363042651566,1
42,192,-0.684885616703848,-0.029853223465365397,2
42,193,-0.7125758401928987,-0.027690223489050717,2
42,194,-0.7379234489798656,-0.025347608786967,1
42,195,-0.7617721121524478,-0.023848663172582184,1
42,196,-0.7839826380657119,-0.022210525913264084,2
42,197,-0.8034329198995617,-0.01945028183384978,2
42,198,-0.8200224244327422,-0.016589504533180505,2
42,199,-0.8336703973008865,-0.013647972868144344,1
43,0,-1.0915941510673142,0.0,0
43,1,-1.0901162927098147,0.0014778583574994297,2
43,2,-1.0851591284461233,0.004957164263691458,0
43,3,-1.0787181588328756,0.006440969613247698,0
43,4,-1.0707883583160642,0.007929800516811289,1
43,5,-1.0603648161059462,0.010423542210118084,1
43,6,-1.0474432241319473,0.012921591973998819,2
43,7,-1.0310216328369444,0.01642159129500295,0
43,8,-1.0131029846430701,0.01791864819387433,0
43,9,-0.9936974024958886,0.01940558214718156,0
43,10,-0.9728239517747577,0.02087345072113093,1
43,11,-0.9495124719348972,0.023311479839860514,1
43,12,-0.9238075777138384,0.025704894221058844,0
43,13,-0.8967720187770533,0.0270355589367851,2
43,14,-0.8664867321078542,0.030285286669199045,2
43,15,-0.8330599195411472,0.03342681256670703,2
43,16,-0.7966314758382311,0.03642844370291604,2
43,17,-0.7573767065412417,0.03925476929698948,1
43,18,-0.7165088441069343,0.04086786243430745,0
43,19,-0.6752735782735872,0.04123526583334705,1
43,20,-0.6329396018441068,0.04233397642948044,2
43,21,-0.5888001964717138,0.04413940537239298,1
43,22,-0.5441748928243547,0.04462530364735904,0
43,23,-0.500395366282904,0.043779526541450654,0
43,24,-0.4577897248027841,0.042605641480119937,2
43,25,-0.41467445110784235,0.043115273694941794,1
43,26,-0.3723616485196799,0.04231280258816242,2
43,27,-0.33014460701461307,0.042217041505066825,1
43,28,-0.2892983833177921,0.04084622369682096,1
43,29,-0.2500682444095551,0.039230138908237,2
43,30,-0.21166697874990822,0.038401265659646876,2
43,31,-0.1742783909430384,0.037388587806869815,2
43,32,-0.13805582051778587,0.03622257042525253,1
43,33,-0.1041218792786118,0.033933941239174065,2
43,34,-0.07156696115834472,0.032554918120267076,0
43,35,-0.04245464345368239,0.029112317704662334,2
43,36,-0.014822076181106557,0.027632567272575834,2
43,37,0.011312962241107647,0.026135038422214204,1
43,38,0.034949440335163645,0.023636478094056,1
43,39,0.056099647308333354,0.02115020697316971,1
43,40,0.07478517645693106,0.018685529148597703,1
43,41,0.09103336138022895,0.0162481849232979,2
43,42,0.10587419786195978,0.014840836481730839,0
43,43,0.11734008287526629,0.01146588501330651,1
43,44,0.12645927274478544,0.009119189869519158,2
43,45,0.13425622452488847,0.007796951780103042,1
43,46,0.13975322807277235,0.005497003547883882,2
43,47,0.14396675521674093,0.00421352714396857,2
43,48,0.14690985250135025,0.0029430972846093265,2
43,49,0.14859184809812054,0.001681995596770288,0
43,50,0.14701815230781473,-0.0015736957903058004,2
43,51,0.14418370145376402,-0.00283445085405071,2
43,52,0.14007950231953167,-0.004104199134232352,2
43,53,0.13469282403370697,-0.005386678285824712,1
43,54,0.12700748298253822,-0.00768534105116875,1
43,55,0.11700142967390656,-0.010006053308631664,1
43,56,0.10464780668858059,-0.012353622985325967,2
43,57,0.09091637571824482,-0.01373143097033578,0
43,58,0.07377735980613277,-0.017139015912112043,1
43,59,0.05419932918303638,-0.019578030623096387,2
43,60,0.03315427344628673,-0.021045055736749654,2
43,61,0.010621573584046612,-0.022532699862240116,1
43,62,-0.014409857185045439,-0.02503143076909205,0
43,63,-0.04293895232308523,-0.028529095138039792,0
43,64,-0.07494733389963429,-0.032008381576549054,2
43,65,-0.10839278883950298,-0.0334454549398687,1
43,66,-0.1442072281727319,-0.03581443933322891,0
43,67,-0.18329134181454737,-0.039084113641815466,1
43,68,-0.2245069313578291,-0.04121558954328172,0
43,69,-0.268676597022353,-0.04416966566452395,0
43,70,-0.3155771840935878,-0.046900587071234796,1
43,71,-0.3639386176243148,-0.04836143353072699,2
43,72,-0.41245223770816414,-0.048513620083849344,2
43,73,-0.46078409560524053,-0.04833185789707639,1
43,74,-0.5095842802714373,-0.048800184666196816,0
43,75,-0.5594895426893365,-0.049905262417899124,2
43,76,-0.608126144169277,-0.048636601479940575,1
43,77,-0.6561355628710295,-0.04800941870175244,1
43,78,-0.7031769409977235,-0.047041378126694046,2
43,79,-0.7479356937577889,-0.04475875276006533,1
43,80,-0.7911360888589635,-0.043200395101174585,2
43,81,-0.8315385504655921,-0.0404024616066286,2
43,82,-0.8689462379836443,-0.03740768751805218,2
43,83,-0.903202940364444,-0.0342567023807997,1
43,84,-0.9351893003459578,-0.03198635998151379,1
43,85,-0.9648154780605346,-0.029626177714576804,0
43,86,-0.9930176194952863,-0.028202141434751752,0
43,87,-1.01975271226972,-0.026735092774433675,0
43,88,-1.0449962739741283,-0.025243561704408116,2
